,EC급액,EC배액,pH급액,pH배액,내부이산화탄소,평균온도,J/Day,온도토양,온도급액,온도배액,EC비율,pH비율,과중,당도,산도
0,1.7960415513419583,0.7720664574364827,-0.05137903334825493,-1.7628731497133687,1.9902480620780765,4.333264675613513,-0.0049767673495591455,-1.6116027960099737,1.2557011563462728,0.8070139792212018,-0.48174949433398184,-1.0685292689062538,205.0,4.1,4.0
1,0.5987488943549726,-0.7811904153431803,1.924175525550752,-1.5413602632430883,2.009343018660071,1.2798425956153958,-1.014036733287193,-0.465747617876506,-0.48455970841628854,-1.026820113834544,-1.62814707035955,-2.4927908754810817,210.0,4.7,4.0
2,-0.19537686653494535,-0.14428515818575366,0.33064519974523815,-0.8469820417987913,1.5103298712238216,-0.8757158974502844,-0.00609222305704743,-0.22213606974337194,-0.9898135096168618,-0.9835618833020336,-0.0197122906138587,-0.8286406040786802,205.0,4.7,4.0
3,0.5987488943549726,-0.6423433730652316,1.924175525550752,-1.5413602632430883,1.5484366931363946,1.2798425956153958,-2.984171086299705,-0.465747617876506,-0.48455970841628854,-1.026820113834544,-1.433301435245368,-2.4927908754810817,206.0,4.7,4.5
4,0.11167041493938726,-0.11860128995719371,-0.895251791351594,-0.2814909168143839,0.03108764726160631,-0.09335017174327385,2.290866462035105,0.4060789967520717,0.1996421637106557,0.4107311201690681,-0.2697152169341717,0.6027601766844264,223.0,4.3,4.0
5,0.5987488943549726,-0.6761095855881771,1.924175525550752,-1.5413602632430883,1.17759360486369,1.2798425956153958,-2.984171086299705,-0.465747617876506,-0.48455970841628854,-1.026820113834544,-1.4806859456857366,-2.4927908754810817,225.0,4.4,4.0
6,-0.012472754548462976,-0.05840967196695664,-0.067725274905184,-0.027418552487018917,-0.07678927457932828,0.22517640055136373,-0.017870420834990033,0.034020007170520235,-0.020260714871017042,0.16799861970601498,-0.0660657947446675,0.014753957384689181,200.0,4.3,4.0
7,2.452672294940123,2.6892596850320887,-0.022197056687641194,-1.4182070266358415,1.0535935935145797,0.40020890283682936,0.016649677848865323,0.19023703434974967,0.7782939177469923,-0.026065417752674517,1.3681114903224074,-0.8809521582675758,239.0,4.1,4.0
8,0.11534340982782909,-0.11404936460617462,-0.9408898646194246,-0.290880166684447,-0.11540929768551,-0.08696726327283329,2.205962384881065,0.3519040772003381,0.1956708450528903,0.38946077025067966,-0.2664328557340733,0.6391600743453625,202.0,4.2,4.0
9,-0.057416450288763625,-0.06270833171744473,0.26364887982594315,0.009195980874543869,0.3891475529820099,0.25188379566450764,0.04361814637132276,0.05671629128484377,0.055076086616521115,0.1331854647832945,-0.029924558493697802,-0.2508543328631111,280.0,4.1,3.5
10,0.7921915730191734,-0.6061879690635797,-0.05889130449417849,-1.5822387743942303,-0.9592343453169918,3.168698954451482,-0.026778401088193713,-0.3442754778081498,0.47865703160472123,0.9861446112962269,-1.5332687462189951,-0.9509271477119172,195.0,4.8,4.0
11,0.10562087500843262,-0.098776296646724,-0.8210870691218183,-0.2557767764012682,0.07754946682976584,-0.1538366041552619,2.205962384881065,0.37982887253785186,0.1967095358571868,0.34341855997356147,-0.23521250945850888,0.5504851970754072,234.0,4.2,4.0
12,0.13376295115052636,-0.023729876168929416,-0.6465917836897708,-0.1995125207963704,1.0213914409564204,-0.6843463294976948,3.253112669780891,0.7261370341417039,0.3499219407242591,0.23059112926413944,-0.15163738317109562,0.4259296187969284,397.0,4.1,4.0
13,0.056663356604010964,-0.10016470668133694,-0.5927567133396187,-0.18970195075098376,-0.08353811762305696,0.016296868706695503,1.3922983121548491,0.1820827554135015,0.0870851353718715,0.26066714269479935,-0.19207776450669325,0.3830779616574184,205.0,4.2,4.0
14,-0.083936963088047,0.01071558922943976,-0.012099123965390092,-1.0235015718070264,1.5860684503261167,-1.175931563128216,0.6989150153968564,-0.19330005095122432,-0.8222323771629888,-1.0518688449085092,0.10427296580488746,-0.6467167949135573,248.0,4.2,4.0
15,0.15841614880432814,-0.09944096921615905,-1.0278621469409035,-0.31936760997877134,0.442917025674149,-0.37125135700418666,3.253112669780891,0.6719653181772767,0.3304763226228245,0.4557827501737448,-0.28448123838318,0.7021051030597767,294.0,4.3,4.0
16,1.865283716720305,1.8649151463336902,0.08944009392768767,-1.3445689293826808,2.411073563330567,-1.4115027512441811,1.0951340421157094,0.6389331001624444,-0.011090632137324521,-0.9585284444950979,0.8567267589781462,-0.9298973888449856,306.0,4.5,4.0
17,0.07124715883316302,-0.12307430862041688,-0.77246090658609,-0.24235703617573412,-0.37297626439609805,0.11660088003037908,1.3922983121548491,0.14019556240719427,0.0855270991654406,0.3297304581105156,-0.23913288376180308,0.5141894888407629,157.0,4.2,4.0
18,0.11898936038515236,-0.11977676509094091,-0.9858159129309516,-0.304043938040605,-0.18776883437869019,-0.061891260441907694,2.205962384881065,0.3414322789487907,0.19528133600130834,0.4067265991045908,-0.27812748931630216,0.6726130718290595,190.0,4.2,4.0
