,EC급액,EC배액,pH급액,pH배액,내부이산화탄소,평균온도,J/Day,온도토양,온도급액,온도배액,EC비율,pH비율,과중,당도,산도
924,-1.4944717629883082,-0.8664852679416541,0.5166358163089947,0.0035420744820867083,-0.38435069960733337,0.10045844245739399,-0.04869717995930294,-1.3627477747720687,-0.4049539445103931,0.14621640602296235,0.2716010656695405,-0.4257608962549912,196.0,4.7,4.0
925,0.495964964233629,-1.2603411757004284,-0.2704426538487158,-0.46773703030378516,-0.5864145723569544,0.4054887758421267,-0.08784541248691609,-0.4412780744278758,0.1988248419866629,1.1740922675971202,-1.8012768986397647,-0.0823546704063641,177.0,4.5,3.5
926,-0.03404355810252492,-1.2272346208711917,-0.13668480978722972,-0.30752552321777155,-1.0159298300734565,0.46747769249543963,-0.07260217746551016,-0.3218282984573323,0.09335403583078412,0.6730738938819439,-1.3838471733883977,-0.09554558603510759,169.0,4.3,4.0
927,-1.0958481525972095,-0.7235420366835016,-0.3741732267943512,0.42219696161197173,-1.1319870287809315,0.4687667448299152,-0.18439916520175884,0.4524885473622996,0.2631356681215988,0.05016231517134432,0.08093098319436347,0.5198624833112117,128.0,4.9,4.0
928,0.5031151635231547,-1.2173026544224197,-0.3031996768841773,-0.4899561444252058,-0.7330404082239881,0.5493768627593717,-0.15860906046752282,-0.3818691911409381,0.21287156330926157,0.9764598734458785,-1.758959177740895,-0.06919837390059426,149.0,4.7,4.0
929,0.5442288094379347,0.3046529661559702,-0.684455028324735,0.0058809286001336135,-1.3174713017151982,2.8610720050469265,-0.035411323408823615,1.8567080918625793,1.2026560739313965,-0.46736689903102024,-0.1203218270795208,0.5308328370424585,173.0,4.5,4.0
930,0.1277297008230145,-0.49274205444538544,-0.2913707518991483,0.010558636836221193,-0.11351961318446104,-1.5265299095277052,-0.26749728055050775,1.5046788579176453,0.13299196750162467,0.33057153625854324,-0.6766120826731107,0.21270738231776606,130.0,4.8,4.0
931,1.1743401218274556,0.6825406419925567,-0.7945550224161535,0.18948097686659132,-0.6040303971607675,0.8485431911888807,0.15772456792694317,1.554502265355091,0.5600214883758711,-0.3977139762847677,-0.20501975384859986,0.7308394143790312,258.0,4.1,4.0
932,-0.33524570317382757,-0.35889698277861376,-0.4678947093680461,0.1836338415714803,-0.4859007484763732,0.2781900122828324,-0.2219636617596717,0.17166570544213555,0.16272892884400045,0.10483690740722362,-0.1480334518593819,0.4571090473881495,135.0,4.6,4.5
933,-0.5247259843462803,-0.6508359356351892,0.02710030539009729,-0.32740578322114533,-0.6377077092857072,0.1317054154676604,0.019670905634228603,-0.78751388890334,-0.3206846059173632,-0.04476626007226547,-0.32946249114369314,-0.23601256853133223,211.0,3.8,4.0
